timestamp,value,Games,Wins,Mvps
2025-09-27T00:00:00.000Z,Fours_Bronze_Ability_SuperSprint,210,68,11
2025-09-27T00:00:00.000Z,Twos_Silver_Style_Hajime,146,56,22
2025-09-27T00:00:00.000Z,Twos_Bronze_Ability_ZeroGravitySet,17535,5784,2636
2025-09-27T00:00:00.000Z,Twos_Gold_Ability_DivineStrength,26,13,4
2025-09-27T00:00:00.000Z,Threes_Bronze_Style_Yu,175,53,10
2025-09-27T00:00:00.000Z,Threes_Silver_Style_Tetsuro,131,62,8
2025-09-27T00:00:00.000Z,Sixes_Bronze_Ability_SteelBlock,301,75,10
2025-09-27T00:00:00.000Z,Threes_Silver_Style_Shoyo,12,4,1
2025-09-27T00:00:00.000Z,Twos_Bronze_Ability_RedirectionJump,15877,7604,4054
2025-09-27T00:00:00.000Z,Twos_Silver_Style_Koshi,79,25,20
2025-09-27T00:00:00.000Z,Twos_Bronze_Ability_,4,1,0
2025-09-27T00:00:00.000Z,Fours_Bronze_Ability_CurveSpike,708,268,72
2025-09-27T00:00:00.000Z,Threes_Bronze_Style_Jester,2475,1153,342
2025-09-27T00:00:00.000Z,Twos_Gold_Ability_ShieldBreaker,797,520,289
2025-09-27T00:00:00.000Z,Fours_Gold_Style_TimeskipTobio,15,13,8
2025-09-27T00:00:00.000Z,Threes_Gold_Style_Hajime,1,0,0
2025-09-27T00:00:00.000Z,Twos_Silver_Style_Rintaro,47820,26607,12979
2025-09-27T00:00:00.000Z,Threes_Gold_Ability_ShieldBreaker,55,36,11
2025-09-27T00:00:00.000Z,Twos_Bronze_Style_Shinsuke,279,51,18
2025-09-27T00:00:00.000Z,Twos_Silver_Style_Asahi,660,219,102
2025-09-27T00:00:00.000Z,Threes_Gold_Ability_SuperSprint,2,1,0
2025-09-27T00:00:00.000Z,Fours_Gold_Ability_CurveSpike,12,12,8
2025-09-27T00:00:00.000Z,Twos_Silver_Ability_TeamSpirit,1003,456,229
2025-09-27T00:00:00.000Z,Twos_Bronze_Ability_CurveSpike,14597,5865,2972
2025-09-27T00:00:00.000Z,Twos_Silver_Style_Twin2,1621,1064,678
2025-09-27T00:00:00.000Z,Sixes_Bronze_Style_Kotaru,92,17,4
2025-09-27T00:00:00.000Z,Twos_Gold_Style_Toru,2,2,1
2025-09-27T00:00:00.000Z,Sixes_Gold_Style_TimeskipShoyo2,16,16,1
2025-09-27T00:00:00.000Z,Threes_Silver_Ability_ShieldBreaker,4234,2666,892
2025-09-27T00:00:00.000Z,Sixes_Bronze_Style_Kenma,13,3,0
2025-09-27T00:00:00.000Z,Sixes_Silver_Style_Kimiro,15,8,0
2025-09-27T00:00:00.000Z,Sixes_Bronze_Style_Asahi,27,3,1
2025-09-27T00:00:00.000Z,Twos_Bronze_Style_TimeskipToru,868,532,347
2025-09-27T00:00:00.000Z,Twos_Silver_Style_Yogan,4367,2274,1229
2025-09-27T00:00:00.000Z,Threes_Gold_Style_TimeskipToru,6,3,0
2025-09-27T00:00:00.000Z,Threes_Silver_Style_Ohira,36,11,5
2025-09-27T00:00:00.000Z,Fours_Bronze_Style_TimeskipShoyo,70,50,13
2025-09-27T00:00:00.000Z,Threes_Bronze_Ability_DivineStrength,1508,604,167
2025-09-27T00:00:00.000Z,Twos_Diamond_Style_Rintaro,4,2,1
2025-09-27T00:00:00.000Z,Sixes_Bronze_Style_TeamCaptain,17,9,2
2025-09-27T00:00:00.000Z,Sixes_Gold_Style_Hirugami,1,1,0
2025-09-27T00:00:00.000Z,Twos_Gold_Style_Yogan,37,15,10
2025-09-27T00:00:00.000Z,Twos_Diamond_Ability_BoomJump,2,2,1
2025-09-27T00:00:00.000Z,Sixes_Silver_Style_TimeskipTobio,16,13,8
2025-09-27T00:00:00.000Z,Fours_Bronze_Style_Rintaro,2237,979,194
2025-09-27T00:00:00.000Z,Twos_Gold_Ability_ZeroGravitySet,37,26,13
2025-09-27T00:00:00.000Z,Sixes_Bronze_Style_Tadashi,5,1,0
2025-09-27T00:00:00.000Z,Threes_Bronze_Style_TimeskipShoyo2,3659,2004,685
2025-09-27T00:00:00.000Z,Fours_Bronze_Style_Toru,284,59,16
2025-09-27T00:00:00.000Z,Threes_Silver_Style_Shinsuke,7,2,0
2025-09-27T00:00:00.000Z,Threes_Bronze_Style_Tobio,1800,614,209
2025-09-27T00:00:00.000Z,Twos_Bronze_Style_Toru,5730,1876,915
